Date,ID,Source,Content,Username,Location,Verified,Likes,Retweets,Place
2016-04-05 11:15:59+00:00,7.17E+17,Twitter for Android,"I hear new one today ""APC = All Promises Cancelled"". Lol! People dey vex ooooo #Nofuel #Sufferingandsmiling #Economydownturn",AdediOtun,World Wide,FALSE,0,0,
2016-04-05 11:13:33+00:00,7.17E+17,Twitter for Android,"It isn't funny,politicians rule not the people. #presidentjonathan Nija issue #BokoHaram.#PresidentBuhari now #Nofuel.This looks regional?",lilverang,"Lagos, Nigeria",FALSE,1,0,
2016-04-05 11:12:24+00:00,7.17E+17,Twitter Web Client,"since I became an adult, I have never witnessed one full year without fuel scarcity in Nigeria #nofuel is a national shame!!!!",faveokenwa,"Abuja,Nigeria",FALSE,0,0,
2016-04-05 11:11:51+00:00,7.17E+17,Twitter for Android,@MBuhari @bukolasaraki soon dis will happen in NIG if una no ready 2 giv us d change way we vote 4 #nofuel #nolight https://t.co/IXRHTBV0qU,lifeasafrica,Remember,FALSE,0,0,
2016-04-05 11:11:44+00:00,7.17E+17,Twitter for Android,"Suddenly, labour leaders and activists turn deaf,dumb and blind on top this fuel matter. #Nofuel # Economydownturn #Sufferingandsmiling",AdediOtun,World Wide,FALSE,2,2,
2016-04-05 11:01:39+00:00,7.17E+17,Twitter for iPhone,Unscrupulous politicians; are y'all happy now? How do you guys get una own fuel anyway? #Nofuel #Zilch,Lordt_drae,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 11:00:59+00:00,7.17E+17,Twitter for Android,@ShopKonga will you deliver fuel? At what price? #Nofuel,tall_osa,,FALSE,0,0,
2016-04-05 11:00:39+00:00,7.17E+17,Twitter for Android,"Heat wave, brain wave, cranky humans, inconsolable children... Inverters can't even charge, #NoFuel",bolaolukoju,"Lagos, Nigeria",FALSE,0,1,
2016-04-05 10:57:04+00:00,7.17E+17,Twitter for Android,"When you queue for six hours and your car is next, and they say fuel is finished. Iru ni kileyi #Nofuel",bolaolukoju,"Lagos, Nigeria",FALSE,0,1,
2016-04-05 10:54:54+00:00,7.17E+17,Twitter for BlackBerry,"Count down: 48hrs to abundance of #fuel according to min
 Of petroleum @MBuhari N #kachuwku we r waiting #NoFUEL",_GeneralIbe,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 10:53:44+00:00,7.17E+17,Twitter for Android,Let's wait until school children resume before this #nofuel takes a new dimension.,bolaolukoju,"Lagos, Nigeria",FALSE,1,0,
2016-04-05 10:52:09+00:00,7.17E+17,Twitter for BlackBerry®,"""@Slim_Bullet: Fuel for sale who's interested N300 Per Liters #NoFuel"" Nw its twitter marketing @Gidi_Traffic",EOMathew,"Lagos, Nigeria.",FALSE,0,0,
2016-04-05 10:47:41+00:00,7.17E+17,Twitter for BlackBerry,"Where is @kfayemi wit the so called ""#BluePrint of @APCNigeria , or is it also missing? #Nigerians r not happy #NoFUEL, #NOLIGHT @Omojuwa",_GeneralIbe,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 10:43:15+00:00,7.17E+17,Twitter for BlackBerry,Only den wud d labour of our heroeS past not to be in Vain #thestrugglecontinues #nofuel We shall #conquer,aminodasilva,Nigeria,FALSE,0,0,
2016-04-05 10:42:36+00:00,7.17E+17,Twitter Web Client,Even the nights are wailing #Nofuel https://t.co/wku3b0eB20,furnitureng,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 10:33:54+00:00,7.17E+17,Twitter for BlackBerry®,"#nofuel..we should get something straight, fuel scarcity or we dnt have fuel atall?",immayah1,AFRICA,FALSE,0,0,
2016-04-05 10:32:48+00:00,7.17E+17,Twitter for BlackBerry®,#NoFuel https://t.co/FB1cce7v3I,AyotundeSeun,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 10:31:56+00:00,7.17E+17,Mobile Web (M2),"No Fuel, No Power, The Naira keep falling like these bitches sagged boobs; In fact, it's over between us. #NoFuel",SurulereHQ,Wherever Happyness Takes Me,FALSE,0,0,
2016-04-05 10:26:07+00:00,7.17E+17,Twitter for Android,"Other countries are racing forward, we r ye to figure out our fuel distribution systems #Nofuel @trafficbutter",ceejayesq,United States,FALSE,0,0,"Place(id='00817d75276a95cf', fullName='Lagos, Nigeria', name='Lagos', type='city', country='Nigeria', countryCode='NG')"
2016-04-05 10:23:47+00:00,7.17E+17,TweetDeck,PHOTO: Even google is searching.... @trafficbutter #Nofuel fuel scarcity #FuelScarcity https://t.co/duFRc48aQx VIA @Karoloflyf,trafficbutter,Nigeria,FALSE,0,0,
2016-04-05 10:22:51+00:00,7.17E+17,Twitter Web Client,People are crying #noFuel https://t.co/vYnqQJDxeF,furnitureng,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 10:19:43+00:00,7.17E+17,Twitter Web Client,Could this be the worst or more is yet to unfold? Everything is changing from Bad to worst!! #Nofuel #Nigeria https://t.co/ExsPtkMIEy,akoradejor,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 10:17:39+00:00,7.17E+17,Twitter Web Client,..See Eagles players to earn win World Cup in few years to come See: https://t.co/X7Sint10oE  #Nofuel,love4naija,Nigeria,FALSE,0,0,
2016-04-05 10:17:25+00:00,7.17E+17,Twitter Web Client,See Eagles players to earn win World Cup in few years to come See: https://t.co/X7Sint10oE #Nofuel,love4naija,Nigeria,FALSE,0,0,
2016-04-05 10:15:52+00:00,7.17E+17,Twitter for BlackBerry®,To Everybody That Vote and Yelled 'Sai Baba. . Hope Ya'll will Be Alive to Witness The Change . .We Produce Fuel Yet We Have #Nofuel . .,icepresh_dope,Lagos state,FALSE,0,0,
2016-04-05 10:14:20+00:00,7.17E+17,Twitter for Android,"#NoFuel ,Nigeria is slowly but perceptibly becoming a failed state all under @APCNigeria watch!",ceejayesq,United States,FALSE,0,0,"Place(id='00817d75276a95cf', fullName='Lagos, Nigeria', name='Lagos', type='city', country='Nigeria', countryCode='NG')"
2016-04-05 10:13:12+00:00,7.17E+17,TweetDeck,What is the real reason for this #NoFuel ? Its starting to defy logic&amp; beat imagination! VIA @ceejayesq,trafficbutter,Nigeria,FALSE,1,4,
2016-04-05 10:10:35+00:00,7.17E+17,Twitter for Android,What is the real reason for this #NoFuel ? Its starting to defy logic&amp; beat imagination! @Gidi_Traffic,ceejayesq,United States,FALSE,0,0,"Place(id='00817d75276a95cf', fullName='Lagos, Nigeria', name='Lagos', type='city', country='Nigeria', countryCode='NG')"
2016-04-05 10:05:50+00:00,7.17E+17,Twitter for BlackBerry,Am pained with the level of traffic I xperienced b4 getting to work this morning. Buhari is  incompetent and should go back 2 Daura #nofuel,hayokunleoni,Lagos/ Manchester ,FALSE,0,0,
2016-04-05 10:02:27+00:00,7.17E+17,Mobile Web (M2),"When there is #noFuel there should be Light
but in Nigeria now we live with Darkness
if you voted for APC you re a disgrace to your family",IAM_KCS,LAGOS,FALSE,0,0,
2016-04-05 09:45:47+00:00,7.17E+17,Twitter Web Client,.@TrafficChiefNG .@AmbodeObsarver #FuelScarcity Nigerians are you feeling the heat? #Nofuel .@NTANewsNow .@nigeriasenate,akoradejor,"Lagos, Nigeria",FALSE,0,2,
2016-04-05 09:41:03+00:00,7.17E+17,Twitter for Android,#Nofuel https://t.co/fqhpXz3rvC,tall_osa,,FALSE,0,0,
2016-04-05 09:32:05+00:00,7.17E+17,Twitter for Android,"Someone that gets the book of Revelation.....pray tell, is it that time yet? #Nofuel",tall_osa,,FALSE,0,0,
2016-04-05 09:31:07+00:00,7.17E+17,Twitter for Android,Someone help me with fuel... #Nofuel,tall_osa,,FALSE,0,0,
2016-04-05 09:25:00+00:00,7.17E+17,Twitter for BlackBerry®,"Roads so empty in Abuja dunno bout other places #Nofuel ppl can't get to work, we stay home bored #NoElectricity #NoLight",Youknowbibi,,FALSE,0,0,
2016-04-05 09:16:13+00:00,7.17E+17,Twitter for Android,@NGRPresident @MBuhari @tundefashola  Nigerians are being very patient now... The patience is fast wearing out. #nopower #nofuel,Monasweets,"ÜT: 6.468092,3.415005",FALSE,0,0,
2016-04-05 09:02:02+00:00,7.17E+17,TweetDeck,RT @OlivePieces pls how is 3mb now from iyana oworo..  #nofuel,trafficbutter,Nigeria,FALSE,0,5,
2016-04-05 08:59:43+00:00,7.17E+17,Twitter Web App,@Gidi_Traffic pls how is 3mb now from iyana oworo..  #nofuel,OlivePieces,"lagos, Nigeria",FALSE,0,0,
2016-04-05 08:53:51+00:00,7.17E+17,Twitter for BlackBerry,"""@PdpNigeria: Good morning Nigerians.""we wish we can say the same,its just ""morning"" #nofuel #nolight",sadqrufai,,FALSE,0,0,
2016-04-05 08:49:56+00:00,7.17E+17,Twitter for BlackBerry,"""@frankdonga_: 3step to conquer heat: 1.Baff cold water. 2.Springle water on ur matrass 3.open window. #NoLight #Nofuel""",misanpinnick,Outside the Box,FALSE,0,0,
2016-04-05 08:31:30+00:00,7.17E+17,Facebook,"I would have said no need to go out anymore since #Nofuel ...but you stay home....no electricity..It still boils down to...#Nofuel

#Copied",Nigeria_Senator,"Calgary, Alberta",FALSE,0,0,
2016-04-05 08:22:40+00:00,7.17E+17,Twitter for Android,I would have said no need to go out anymore since #Nofuel ...but you stay home....no electricity..It still boils down to...#Nofuel,HenshawKate,worldwide,TRUE,17,84,
2016-04-05 08:16:02+00:00,7.17E+17,Twitter for Android,"I got an 8:00am class, and I've been stranded at the bus stop since 7:15am. Now I'm late, the wee lecturer go don take attendance.. #Nofuel",Armerdaqib,,FALSE,0,0,
2016-04-05 08:13:42+00:00,7.17E+17,Twitter for Android,"Where's the ""NLC strike action"" when you need it. #nigerialabourcongress #nofuel",Armerdaqib,,FALSE,0,0,
2016-04-05 08:12:49+00:00,7.17E+17,UberSocial for Android,"I woke up late this morning but i got to work ontime,fewer cars were seen on the road...WHICH WAY NIGERIA #nofuel",Ariesssss14,,FALSE,1,0,
2016-04-05 08:08:19+00:00,7.17E+17,Twitter for Android,"Compulsory public holidays here in Lagos.!..I wonder if It's same everywhere!. just like an election day, no  movement whatsoever!! #Nofuel",Somescky,Nigeria,FALSE,0,6,
2016-04-05 08:01:53+00:00,7.17E+17,Twitter for Android,"Remember this #2012 

Today in #2016 cries of #NoFuel cc: @RC1023FM @TheNationNews @AP @trafficbutter @TWEETORACLE https://t.co/xqbnzIqtNW",ifoghale2012,"lagos, Nigeria",FALSE,1,5,
2016-04-05 07:57:26+00:00,7.17E+17,Twitter for Android,#WhatWillMakeMyWeekAwesome is Electricity to get this battery charged #Nofuel #Nolight https://t.co/697EEjOjOB,ridlot,"Lagos, Nigeria",FALSE,0,0,
2016-04-05 07:45:04+00:00,7.17E+17,Twitter for Android,Optimism is now a luxury for those who easily get fuel and electricity in Nigeria #Nofuel #Nolight,ridlot,"Lagos, Nigeria",FALSE,0,2,
2016-04-05 07:21:45+00:00,7.17E+17,Twitter for Android,In Nigeria citizens go just dy look like Mugu #nolight #nofuel  https://t.co/LOfmb88Zrj,lifeasafrica,Remember,FALSE,0,0,
2016-04-05 07:12:48+00:00,7.17E+17,Twitter for Android,#nolight #nofuel our deadbrain @MBuhari. Still dy go China if e com 4m Yankee way e go charge in fone  https://t.co/XualQcrUcI,lifeasafrica,Remember,FALSE,0,0,
2016-04-05 07:02:42+00:00,7.17E+17,Twitter for Windows Phone,"@APCUKingdom @APCNigeria TRYING TO SAVE NIGERIA FROM YOU GUYS I GUESS 😞 Stating the obvious 😥 #NoLight #NoFuel #BadEconomy #NoJobs",Sola_Royale,Far Above Any Circumstances...,FALSE,0,2,
2016-04-05 06:59:39+00:00,7.17E+17,Mobile Web (M2),"Getting ready for an endurance trek today. #NoFuel
cant deterr d boi from using his #Legedisbenz
#MorningThisMorning",Airmyrhymz,Lagos_Nigeria,FALSE,0,0,
2016-04-05 06:47:14+00:00,7.17E+17,Instagram,"When everything else seem to be bedevilling the Nigerian economy, 
#NoLight #NoFuel… https://t.co/Y2mlsXC1KK",temeetee12,"Lagos, Nigeria",FALSE,0,0,"Place(id='011a942e0a0e8fb2', fullName='Lagos, Nigeria', name='Lagos', type='admin', country='Nigeria', countryCode='NG')"
2016-04-05 06:43:11+00:00,7.17E+17,Twitter for iPhone,Please ooo who has a fuel guy?? Does konga deliver fuel?? Cant we order from amazon??  #nofuel #traffictuesday,dnospotter,in God’s heart. ,FALSE,0,0,
2016-04-05 06:37:42+00:00,7.17E+17,Twitter for BlackBerry,"@olumabs @Gidi_Traffic That is the #PeckingOrder, from Number 27 to Number 100 to #NoFuel. God have mercy! https://t.co/6QLG60OqIW",el_lazarus,,FALSE,1,9,
2016-04-05 05:56:23+00:00,7.17E+17,Twitter for Windows Phone,Kosi Pressure #NoFuel #NoComplain #StayFocus we will pass them,adedsalawu,|Home|,FALSE,1,0,
2016-04-05 05:32:07+00:00,7.17E+17,Twitter for BlackBerry,"@mbuhari @AsiwajuTinubu @IbeKachikwu @ProfOsinbajo @tundefashola @APCNigeria 

THIS IS HARD TIMES

#nofuel #nolight #nolongeratease",johnafiu,Nigeria,FALSE,0,0,
2016-04-05 05:17:23+00:00,7.17E+17,Twitter for Android,I miss the days of Oshimhole's NLC. A call for civic disobedience won't be a bad idea #NoFuel #NoLight #Nigeria,ibroayo,"Abuja, Nigeria",FALSE,0,0,"Place(id='01eddd9d0dbec2c8', fullName='Ikeja, Nigeria', name='Ikeja', type='city', country='Nigeria', countryCode='NG')"
2016-04-05 05:00:37+00:00,7.17E+17,Twitter for Android,#NOLIGHT #NOFUEL #COMATOSEECONOMY #NOENDINSIGHT #MONSTERSINGOVT #THISMUSTSTOP @Brinel01 @benmurraybruce @APCNigeria,babs_tundee,,FALSE,0,1,
2016-04-05 03:50:58+00:00,7.17E+17,Instagram,Fly gen fly !!.  You deserve it !!! #Nigeria #naija #nofuel #nolight # https://t.co/h3rNIgZfCe,terryikumi,Nigeria,TRUE,0,0,
2016-04-04 23:21:39+00:00,7.17E+17,Twitter for Android,"#NoFuel
#NoElectricity
#ComplainAlwaysAboutPDP
#FulaniHerdsmen
#Wakawaka
#NoBudget
#ArrestEkitiLawMakers
#MinistersTalkChildish
#ALitre++++",anthonyabakporo,Local going Global ,FALSE,0,0,
2016-04-04 22:22:10+00:00,7.17E+17,Mobile Web (M2),"@Dr_IfeanyiUbah please come to the rescue of Nigerians, this suffering is long outstanding. Slap the fuel wahala to line #NoLight #NoFuel",KushAlabi,"Lagos, Nigeria",FALSE,0,0,
2016-04-04 21:16:25+00:00,7.17E+17,Facebook,"Retweeted Atoyebi Hammed (@hammed1_hammed):

Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel @frankdonga_ Lmao ooooo",adedex,"Lagos, Nigeria",FALSE,0,0,
2016-04-04 21:10:28+00:00,7.17E+17,Twitter for iPhone,So we d common mass will be lining up at feeling station bcos of #NoFuel every-every day?    ⛽️🚙🚗🚗🚛🚕🚓🚒🚑🚜,frankdonga_,,TRUE,2,7,
2016-04-04 21:03:02+00:00,7.17E+17,Twitter for Android,"The confusion on peoples' faces, so real. In other climes there will be spots for free hugs... #NoFuel",Ekoonibajeooo,"Lagos, Nigeria",FALSE,0,0,
2016-04-04 20:49:03+00:00,7.17E+17,Twitter for BlackBerry,"NiceOne😅""@dapolegal: Your house no get roof ni? ""@frankdonga_: Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel""""",laykorn04,BountyLand,FALSE,0,2,
2016-04-04 20:47:10+00:00,7.17E+17,Twitter for BlackBerry,"Lols""@frankdonga_: Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel""",laykorn04,BountyLand,FALSE,0,2,
2016-04-04 20:47:09+00:00,7.17E+17,Twitter for BlackBerry,Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel @frankdonga_ Lmao ooooo,hammed1_hammed,Nigeria,FALSE,0,2,
2016-04-04 20:41:18+00:00,7.17E+17,Twitter for iPhone,Was #EFCC not there during #GEJ administration? I cee hypocrites everywhere ... Dera better matters to talk about jare. #nofuel #dolsHigh,Symply__Sly,"Lagos, Nigeria",FALSE,0,0,
2016-04-04 20:36:28+00:00,7.17E+17,Twitter for BlackBerry®,"Your house no get roof ni? ""@frankdonga_: Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel""",DapoGrey,,FALSE,0,1,
2016-04-04 20:33:46+00:00,7.17E+17,Twitter for Android,"""@frankdonga_: Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel""sharp guy",senayonnasiru,,FALSE,0,2,
2016-04-04 20:33:17+00:00,7.17E+17,Twitter for iPhone,Na wa o! Even awa lanlord is sleeping on d decking!! #NoLight #NoFuel,frankdonga_,,TRUE,4,38,
2016-04-04 20:30:04+00:00,7.17E+17,Twitter for BlackBerry,"+ hold a hand fan ""@frankdonga_: 3step to conquer heat: 1.Baff cold water. 2.Springle water on ur matrass 3.open window. #NoLight #Nofuel""",laykorn04,BountyLand,FALSE,0,6,
2016-04-04 20:21:03+00:00,7.17E+17,Twitter for BlackBerry,Fellow Nigerians this.... too shal pass. #nopower #nofuel BUT we are alive to hope for a better day to come! #petrolscarcity #Nigeria #PHCN,AgbeD,"Lagos, Nigeria",FALSE,0,0,
2016-04-04 20:17:47+00:00,7.17E+17,Twitter for BlackBerry®,"Story of my country: #NoLight #NoFuel #NoWater #NoMoney cost of things go up, salary remains the same... #GodHelpUs",ThatIsokoGuy,Nigeria,FALSE,0,0,
2016-04-04 20:06:34+00:00,7.17E+17,Twitter for iPhone,3step to conquer heat: 1.Baff cold water. 2.Springle water on ur matrass 3.open window. #NoLight #Nofuel,frankdonga_,,TRUE,9,44,
2016-04-04 19:07:43+00:00,7.17E+17,Twitter Web Client,"This is what happens wen one person in d neighborhood finally buys fuel n puts on his generator.
#NoFuel
#NoLight https://t.co/wU5yBzQD69",GentleOddy,,FALSE,0,0,
2016-04-04 18:38:20+00:00,7.17E+17,Twitter for Android,It is only God that can intervene  in this Nigeria matter.#nofuel #nobus #transporthike #naijamatta #nolight,esthitude,Nigeria,FALSE,0,0,
2016-04-04 18:05:42+00:00,7.17E+17,Twitter for Android,Abi oh!! Na y we vote @PdpNigeria out @MBuhari  body language don turn body odor #nolight #nofuel #noleader https://t.co/sWwV3zYGm3,lifeasafrica,Remember,FALSE,0,0,
2016-04-04 17:59:38+00:00,7.17E+17,Twitter for Android,"Just lik our fathers,mother's,aunty,uncle way dy luk dem whn al dis nonsense strt @MBuhari bodyodor #nolight #nofuel https://t.co/cSNQRzvO01",lifeasafrica,Remember,FALSE,0,0,
2016-04-04 16:49:12+00:00,7.17E+17,Twitter for Android,Fuel queue from Total filling station just beside Sheraton at Mobolaji Bank Anthony extends to Maryland - distance of about 1.5kms #NoFuel,Ekoonibajeooo,"Lagos, Nigeria",FALSE,0,2,
2016-04-04 14:29:23+00:00,7.17E+17,Twitter Web Client,"Dear @MBuhari though your sincerity is noted,things are not just working. NIgerians are suffering. #NoLight #NoFuel",BayodeAkinwande,Fertile Land,FALSE,0,0,
2016-04-04 13:54:56+00:00,7.17E+17,Twitter for Mac,"If this goes on long enough, they’ll have to add a “Black market pricing” feature specifically for Nigeria #NoFuel  https://t.co/ccdpQh9op7",larryhomie,,FALSE,0,0,
2016-04-04 13:45:45+00:00,7.17E+17,Twitter Web Client,Wasted man hours in traffic; wasted time in the office. #MadMonday #NoFuel,OlumuyiwaFalola,"I'm here,7k miles 4rm infinity",FALSE,0,0,
2016-04-04 13:25:10+00:00,7.17E+17,Twitter for Android,"Nigeria, showing signs of a third world country. How can we talk about creating jobs when people are struggling to survive? #Nofuel",wilsonrume,Nigeria | UK ,FALSE,0,1,
2016-04-04 13:18:23+00:00,7.17E+17,Twitter Web Client,#NoFuel https://t.co/3UWyOVPu6G,MaMaMa_3Stars,,FALSE,0,0,
2016-04-04 12:50:45+00:00,7.17E+17,Twitter for Android,Dear @MBuhari  I voted  for you in anticipation of +ve Change.  Just now at Total Akoka Lagos. #NoPower #NoFuel. https://t.co/5xAFKsXqUc,toyinabdulrazaq,"Lagos, Nigeria",FALSE,0,0,"Place(id='00817d75276a95cf', fullName='Lagos, Nigeria', name='Lagos', type='city', country='Nigeria', countryCode='NG')"
2016-04-04 12:47:22+00:00,7.17E+17,Twitter for iPhone,Show me ur friend.. #NoFuel #NoLight https://t.co/wMsx94wrHR,frankdonga_,,TRUE,9,34,
2016-04-04 12:36:03+00:00,7.17E+17,Twitter for Android,Ah! #NoFuel....@trafficbutter @piinchie @Austynzogs,KunleAbdul1,,FALSE,0,0,
2016-04-04 12:33:19+00:00,7.17E+17,Twitter for Android,"@MBuhari @tundefashola we voted for change, not for the the life of the average Nigerian to come to an end #NoLight #NoFuel",JuliusMacaulay,Lagos - Nigeria,FALSE,0,0,
2016-04-04 12:28:12+00:00,7.17E+17,Twitter for iPhone,It's at times like this that you start to appreciate @Uber in Lagos #NoFuel #NoDirection,Audu,Nigeria,TRUE,1,1,"Place(id='01ed1f9a43bfb9bd', fullName='Victoria Island, Nigeria', name='Victoria Island', type='city', country='Nigeria', countryCode='NG')"
2016-04-04 10:25:25+00:00,7.17E+17,TweetDeck,@PRAISEWORLD_ @onosariyo This new single is a song for naija season #NoFuel. Lord you are our helper in this country. God bless Sis Onos,Chimmytreazy,,FALSE,1,1,
2016-04-04 10:04:37+00:00,7.17E+17,Twitter for Android,4 our @APCNigeria govt way Mr @MBuhari  dy lead na in all dis yamayama dy happen #nofuel #traffic #nolight heat dy 2 https://t.co/BmCDog4jIA,lifeasafrica,Remember,FALSE,0,0,
2016-04-04 09:21:27+00:00,7.17E+17,Twitter for Android,Make dis our #nolight #nofuel 4 Nigeria b #prehistory 4 our unborn generation way go com after many century 2 com.Na @MBuhari  b leader,lifeasafrica,Remember,FALSE,0,0,
2016-04-04 08:21:06+00:00,7.17E+17,Twitter for Android,My request for extra brain is to over throne the Government #MondayIsHoliday #NoFuel,oscargroup,"Lagos, Nigeria",FALSE,0,0,
2016-04-04 08:19:26+00:00,7.17E+17,Mobile Web (M2),#NoFuel #NoLight #NoWater add crazy Nepa bills then u'll understand when u hear #ChangeDonChangeAm,Ben_Carthy12,"Ikoyi, Nigeria",FALSE,0,0,
2016-04-04 07:38:31+00:00,7.17E+17,Twitter for Android,I'm just thinking of how my Coldstone midnight delight cake is going to reach me #nofuel 🙀🙀🙀,FashionEngineer,,FALSE,1,0,
2016-04-04 07:34:34+00:00,7.17E+17,TweetDeck,RT  @LbEleven pls I need the schedule of that posh train that passes through penCinema and Ilupeju bye-pass #noFuel,trafficbutter,Nigeria,FALSE,0,0,
2016-04-04 07:33:16+00:00,7.17E+17,Twitter for BlackBerry,pls I need the schedule of that posh train that passes through penCinema and Ilupeju bye-pass #noFuel @Gidi_Traffic,LbEleven,nigeria,FALSE,1,3,
2016-04-04 07:28:11+00:00,7.17E+17,Twitter for Android,Dis challenges dy increase day by day sometime u no nid leave ur home 4Africa #NIG b4 u go face challenges #nolight traffic evrywhr #nofuel,lifeasafrica,Remember,FALSE,0,0,
2016-04-04 07:26:46+00:00,7.17E+17,Twitter for iPad,“@niyootintin: @Gidi_Traffic Good Earning Lagos. Traffic Monday #Ozumba #NoFuel 8:19am https://t.co/ax5RFtlb2N”,Gidi_Traffic,Nigeria,TRUE,1,1,
2016-04-04 07:22:15+00:00,7.17E+17,TweetDeck,PHOTO: #X  @trafficbutter Good Earning Lagos. Traffic Monday #Ozumba #NoFuel 8:19am https://t.co/sPIv1dn3Qr VIA @niyootintin,trafficbutter,Nigeria,FALSE,1,0,
2016-04-04 07:20:32+00:00,7.17E+17,Twitter for Android,@Gidi_Traffic @trafficbutter Good Earning Lagos. Traffic Monday #Ozumba #NoFuel 8:19am https://t.co/PCZ5daEgw0,niyitintin,"Alberta, Canada",FALSE,0,0,
2016-04-04 05:38:05+00:00,7.17E+17,Twitter for iPhone,"This scarcity is fucking biting harshly,  Baba @NGRPresident end fuel scarcity now! #noFuel, #noLight.  https://t.co/ZBPSpBLAO3",shehuatta1,"Abuja, Kaduna Nigeria. ",FALSE,0,0,
2016-04-04 05:29:57+00:00,7.17E+17,Twitter for iPhone,Traffic this morning is sent from hells pit....#nofuel #notransportation #peoplearetrekking,Msbibi7,In a place where there is Life,FALSE,0,0,
2016-04-04 04:34:57+00:00,7.17E+17,Instagram,Current situation of things #heat #dustingpowder #nolight #nofuel… https://t.co/1JLUed4DdA,MissKeminator,Nigeria,FALSE,0,0,"Place(id='00817d75276a95cf', fullName='Lagos, Nigeria', name='Lagos', type='city', country='Nigeria', countryCode='NG')"
2016-04-03 22:58:22+00:00,7.17E+17,Twitter SMS,"@CoolFmNigeria @JoyceOnyemuwa@Teamjoycecoolfm#PUSHPLAY#COOLREQUESTSHOWI'm jealous of the mic that gets ur voice firsthand Joyce.#NOFUEL",Mister_Phinney,Zé Multiverse,FALSE,0,1,
2016-04-03 22:45:53+00:00,7.17E+17,Twitter for iPad,"This heat might just 'wound' me. I feel like I can't even breathe, head pounding, no hope of good sleep... #Nofuel #Nolight in 48 hours+ 😰",Tope_Ogundipe,Lagos Nigeria,FALSE,0,1,
2016-04-03 22:29:20+00:00,7.17E+17,Twitter for BlackBerry®,"Is this the ""change"" we actually voted for ?#nolight#,#nofuel# and world leaders are coming for Nuclear submit",opo1984,somewhere secure ,FALSE,0,0,
2016-04-03 22:07:46+00:00,7.17E+17,Twitter SMS,"@CoolFmNigeria @JoyceOnyemuwa@Teamjoycecoolfm#PUSHPLAY#COOLREQUESTSHOWPlease play me ""My beautiful Love"" by Johnny Drille.#NOFUEL",Mister_Phinney,Zé Multiverse,FALSE,1,5,
2016-04-03 20:29:15+00:00,7.17E+17,Twitter for Android,Man! There has to be gains after these pain. #Nofuel #Lightsout.,teepenn44,,FALSE,0,0,
2016-04-03 20:09:48+00:00,7.17E+17,Twitter for Android,To all those who treeked for Buhari.We are sorry for misunderstanding you.Nah now my brain ring.#Trekforchange. #Nofuel,EOkala,"Federal Capital Territory, Nig",FALSE,0,0,
2016-04-03 19:19:22+00:00,7.17E+17,Twitter for iPhone,Even if houses are being given out for free here...... I wont #nolight #heat #nofuel,channelchio_,"Victoria Island, Nigeria",FALSE,0,0,
2016-04-03 19:10:44+00:00,7.17E+17,Instagram,The #situation in #omole #phase 1 recently. . #lagos #nigeria #africa #change #nofuel @ Omole… https://t.co/XCvlZOTuKf,ojomzie,Canada,FALSE,0,0,"Place(id='01eddd9d0dbec2c8', fullName='Ikeja, Nigeria', name='Ikeja', type='city', country='Nigeria', countryCode='NG')"
2016-04-03 19:09:59+00:00,7.17E+17,Twitter for Android,It's actually worse than 365days ago ..#nofuel #noelectricity @Omojuwa @APCNigeria @PdpNigeria @gana_d https://t.co/AFJXG8DAzT,mexy7777,Heaven. ,FALSE,0,0,
2016-04-03 18:45:55+00:00,7.17E+17,Twitter for BlackBerry,"Hmm my sister ""@coolchinyere: #Nigeria is a country filled with milk and honey. 
Na before before 😞😞😞 
 #Iamtired #nolight #nofuel""",dyepkazah,"Abuja, Nigeria",TRUE,0,0,
2016-04-03 18:39:21+00:00,7.17E+17,Twitter for Android,@benmurraybruce #hardship @gana_d #nofuel #noelectricity @mexy7777 @elrufai https://t.co/qzkEzVAhxW,kingperfs,Here and there,FALSE,4,11,
2016-04-03 17:11:29+00:00,7.17E+17,Twitter for Android,When will we occupy Nigeria again @occupynigeria #nofuel #iqueuewithbuhari,SuperBray,Probosic,FALSE,0,0,
2016-04-03 17:01:35+00:00,7.17E+17,Twitter for Android,I swear this black market guys don hammer ......#nofuel #nolight,Iam_Ife1,#Jesus,FALSE,0,1,
2016-04-03 14:40:28+00:00,7.17E+17,Twitter for iPhone,Pronto #solarudp #udp #nofuel https://t.co/QnEnbjOnHi,Novoa_Hector,,FALSE,3,1,
